Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
12803,伊,,,,,,,,,,,,
12804,遠い昔,,,,,,,,,,,,
12805,身を投げる,,,,,,,,,,,,
12806,団員,,,,,,,,,,,,
12807,意地を張る,,,,,,,,,,,,
12808,それに加えて,,,,,,,,,,,,
12809,突拍子もない,,,,,,,,,,,,
12810,府,,,,,,,,,,,,
12811,操,,,,,,,,,,,,
12812,スケベ,,,,,,,,,,,,
12813,詰問,,,,,,,,,,,,
12814,連射,,,,,,,,,,,,
12815,一人きり,,,,,,,,,,,,
12816,断念,,,,,,,,,,,,
12817,境界線,,,,,,,,,,,,
12818,並行,,,,,,,,,,,,
12819,言い争い,,,,,,,,,,,,
12820,埋葬,,,,,,,,,,,,
12821,忍ばせる,,,,,,,,,,,,
12822,気概,,,,,,,,,,,,
12823,お泊まり,,,,,,,,,,,,
12824,星々,,,,,,,,,,,,
12825,受賞,,,,,,,,,,,,
12826,越,,,,,,,,,,,,
12827,ぐらり,,,,,,,,,,,,
12828,助け合う,,,,,,,,,,,,
12829,後遺症,,,,,,,,,,,,
12830,誰も彼も,,,,,,,,,,,,
12831,浪人,,,,,,,,,,,,
12832,讃える,,,,,,,,,,,,
12833,すくむ,,,,,,,,,,,,
12834,暴発,,,,,,,,,,,,
12835,気味の悪い,,,,,,,,,,,,
12836,聞こえ,,,,,,,,,,,,
12837,ややあって,,,,,,,,,,,,
12838,いとも,,,,,,,,,,,,
12839,好奇,,,,,,,,,,,,
12840,顔を顰める,,,,,,,,,,,,
12841,占う,,,,,,,,,,,,
12842,佐藤,,,,,,,,,,,,
12843,血縁,,,,,,,,,,,,
12844,こくん,,,,,,,,,,,,
12845,ほどよい,,,,,,,,,,,,
12846,かもしんない,,,,,,,,,,,,
12847,戸棚,,,,,,,,,,,,
12848,校則,,,,,,,,,,,,
12849,縛り付ける,,,,,,,,,,,,
12850,昨今,,,,,,,,,,,,
12851,作り直す,,,,,,,,,,,,
12852,引きこもり,,,,,,,,,,,,
12853,特集,,,,,,,,,,,,
12854,大尉,,,,,,,,,,,,
12855,遠足,,,,,,,,,,,,
12856,索敵,,,,,,,,,,,,
12857,あまつさえ,,,,,,,,,,,,
12858,初々しい,,,,,,,,,,,,
12859,思念,,,,,,,,,,,,
12860,現実感,,,,,,,,,,,,
12861,淀む,,,,,,,,,,,,
12862,別世界,,,,,,,,,,,,
12863,荒っぽい,,,,,,,,,,,,
12864,仁王立ち,,,,,,,,,,,,
12865,国々,,,,,,,,,,,,
12866,命乞い,,,,,,,,,,,,
12867,くすくす笑う,,,,,,,,,,,,
12868,言い忘れる,,,,,,,,,,,,
12869,爽快,,,,,,,,,,,,
12870,いい事,,,,,,,,,,,,
12871,またぐ,,,,,,,,,,,,
12872,しんみり,,,,,,,,,,,,
12873,挙動不審,,,,,,,,,,,,
12874,重症,,,,,,,,,,,,
12875,何歳,,,,,,,,,,,,
12876,ドライブ,,,,,,,,,,,,
12877,素肌,,,,,,,,,,,,
12878,婚約破棄,,,,,,,,,,,,
12879,冒す,,,,,,,,,,,,
12880,娼婦,,,,,,,,,,,,
12881,間にある,,,,,,,,,,,,
12882,冷え切る,,,,,,,,,,,,
12883,脱落,,,,,,,,,,,,
12884,私立,,,,,,,,,,,,
12885,どうすることもできない,,,,,,,,,,,,
12886,一貫,,,,,,,,,,,,
12887,あと一歩,,,,,,,,,,,,
12888,菊,,,,,,,,,,,,
12889,本職,,,,,,,,,,,,
12890,食い入るように,,,,,,,,,,,,
12891,仲裁,,,,,,,,,,,,
12892,計画を立てる,,,,,,,,,,,,
12893,遺書,,,,,,,,,,,,
12894,口上,,,,,,,,,,,,
12895,味気ない,,,,,,,,,,,,
12896,跡取り,,,,,,,,,,,,
12897,本望,,,,,,,,,,,,
12898,魔界,,,,,,,,,,,,
12899,お返事,,,,,,,,,,,,
12900,印,,,,,,,,,,,,
12901,だらり,,,,,,,,,,,,
12902,激,,,,,,,,,,,,
12903,気もない,,,,,,,,,,,,
12904,合致,,,,,,,,,,,,
12905,分担,,,,,,,,,,,,
12906,潤う,,,,,,,,,,,,
12907,困ったことに,,,,,,,,,,,,
12908,譲渡,,,,,,,,,,,,
12909,晩ご飯,,,,,,,,,,,,
12910,最短,,,,,,,,,,,,
12911,岩場,,,,,,,,,,,,
12912,着こなす,,,,,,,,,,,,
12913,備品,,,,,,,,,,,,
12914,大目に見る,,,,,,,,,,,,
12915,糞,,,,,,,,,,,,
12916,小山,,,,,,,,,,,,
12917,骨格,,,,,,,,,,,,
12918,共和国,,,,,,,,,,,,
12919,四方八方,,,,,,,,,,,,
12920,忍び寄る,,,,,,,,,,,,
12921,一味,,,,,,,,,,,,
12922,エール,,,,,,,,,,,,
12923,ブレる,,,,,,,,,,,,
12924,馬上,,,,,,,,,,,,
12925,ギョッと,,,,,,,,,,,,
12926,言い終わる,,,,,,,,,,,,
12927,お手上げ,,,,,,,,,,,,
12928,別れ際,,,,,,,,,,,,
12929,泣き言,,,,,,,,,,,,
12930,命ずる,,,,,,,,,,,,
12931,口惜しい,,,,,,,,,,,,
12932,呼び込む,,,,,,,,,,,,
12933,くぐもる,,,,,,,,,,,,
12934,飯を食う,,,,,,,,,,,,
12935,肉塊,,,,,,,,,,,,
12936,取り立てる,,,,,,,,,,,,
12937,常々,,,,,,,,,,,,
12938,守護者,,,,,,,,,,,,
12939,基盤,,,,,,,,,,,,
12940,幸いなことに,,,,,,,,,,,,
12941,安否,,,,,,,,,,,,
12942,おびただしい,,,,,,,,,,,,
12943,無駄遣い,,,,,,,,,,,,
12944,むくれる,,,,,,,,,,,,
12945,芳しい,,,,,,,,,,,,
12946,突っかかる,,,,,,,,,,,,
12947,とか何とか,,,,,,,,,,,,
12948,歩調,,,,,,,,,,,,
12949,特大,,,,,,,,,,,,
12950,是,,,,,,,,,,,,
12951,大空,,,,,,,,,,,,
12952,大多数,,,,,,,,,,,,
12953,末期,,,,,,,,,,,,
12954,虚無,,,,,,,,,,,,
12955,峠,,,,,,,,,,,,
12956,信ずる,,,,,,,,,,,,
12957,死闘,,,,,,,,,,,,
12958,筒抜け,,,,,,,,,,,,
12959,模倣,,,,,,,,,,,,
12960,みすぼらしい,,,,,,,,,,,,
12961,真犯人,,,,,,,,,,,,
12962,分け,,,,,,,,,,,,
12963,じゃーん,,,,,,,,,,,,
12964,ほどける,,,,,,,,,,,,
12965,猛,,,,,,,,,,,,
12966,断片,,,,,,,,,,,,
12967,摩擦,,,,,,,,,,,,
12968,残虐,,,,,,,,,,,,
12969,置いて行く,,,,,,,,,,,,
12970,打開,,,,,,,,,,,,
12971,左目,,,,,,,,,,,,
12972,裏がある,,,,,,,,,,,,
12973,可能にする,,,,,,,,,,,,
12974,まどろむ,,,,,,,,,,,,
12975,隕石,,,,,,,,,,,,
12976,言わんとする,,,,,,,,,,,,
12977,いっぱいいっぱい,,,,,,,,,,,,
12978,上野,,,,,,,,,,,,
12979,お荷物,,,,,,,,,,,,
12980,無自覚,,,,,,,,,,,,
12981,見詰める,,,,,,,,,,,,
12982,十二時,,,,,,,,,,,,
12983,体調不良,,,,,,,,,,,,
12984,傾斜,,,,,,,,,,,,
12985,上質,,,,,,,,,,,,
12986,歩き方,,,,,,,,,,,,
12987,デタラメ,,,,,,,,,,,,
12988,略す,,,,,,,,,,,,
12989,衛星,,,,,,,,,,,,
12990,規律,,,,,,,,,,,,
12991,見くびる,,,,,,,,,,,,
12992,幼稚,,,,,,,,,,,,
12993,射,,,,,,,,,,,,
12994,目頭,,,,,,,,,,,,
12995,流儀,,,,,,,,,,,,
12996,非道,,,,,,,,,,,,
12997,さる,,,,,,,,,,,,
12998,もぎ取る,,,,,,,,,,,,
12999,思いを馳せる,,,,,,,,,,,,
13000,末裔,,,,,,,,,,,,
13001,異例,,,,,,,,,,,,
13002,走り寄る,,,,,,,,,,,,
13003,みっちり,,,,,,,,,,,,
13004,誉める,,,,,,,,,,,,
13005,落ち,,,,,,,,,,,,
13006,慎む,,,,,,,,,,,,
13007,児童,,,,,,,,,,,,
13008,国語,,,,,,,,,,,,
13009,声を潜める,,,,,,,,,,,,
13010,高等,,,,,,,,,,,,
13011,熱量,,,,,,,,,,,,
13012,幻滅,,,,,,,,,,,,
13013,飼育,,,,,,,,,,,,
13014,押しやる,,,,,,,,,,,,
13015,冤罪,,,,,,,,,,,,
13016,数万,,,,,,,,,,,,
13017,被害を受ける,,,,,,,,,,,,
13018,増殖,,,,,,,,,,,,
13019,あるまじき,,,,,,,,,,,,
13020,叔父さん,,,,,,,,,,,,
13021,我儘,,,,,,,,,,,,
13022,すんません,,,,,,,,,,,,
13023,設計図,,,,,,,,,,,,
13024,個人情報,,,,,,,,,,,,
13025,ためにする,,,,,,,,,,,,
13026,理念,,,,,,,,,,,,
13027,負い目,,,,,,,,,,,,
13028,隙を突く,,,,,,,,,,,,
13029,同族,,,,,,,,,,,,
13030,憔悴,,,,,,,,,,,,
13031,いざとなれば,,,,,,,,,,,,
13032,一人娘,,,,,,,,,,,,
13033,下位,,,,,,,,,,,,
13034,剛,,,,,,,,,,,,
13035,フレーム,,,,,,,,,,,,
13036,桜色,,,,,,,,,,,,
13037,不遜,,,,,,,,,,,,
13038,錬金術,,,,,,,,,,,,
13039,思いもよらない,,,,,,,,,,,,
13040,原作,,,,,,,,,,,,
13041,無為,,,,,,,,,,,,
13042,ハラハラ,,,,,,,,,,,,
13043,鬼畜,,,,,,,,,,,,
13044,挫折,,,,,,,,,,,,
13045,採掘,,,,,,,,,,,,
13046,震動,,,,,,,,,,,,
13047,人並み,,,,,,,,,,,,
13048,太刀打ち,,,,,,,,,,,,
13049,デメリット,,,,,,,,,,,,
13050,対岸,,,,,,,,,,,,
13051,言われるがまま,,,,,,,,,,,,
13052,息を止める,,,,,,,,,,,,
13053,人助け,,,,,,,,,,,,
13054,敗者,,,,,,,,,,,,
13055,敵を倒す,,,,,,,,,,,,
13056,ぐいと,,,,,,,,,,,,
13057,決め込む,,,,,,,,,,,,
13058,何から何まで,,,,,,,,,,,,
13059,間接的,,,,,,,,,,,,
13060,処遇,,,,,,,,,,,,
13061,お手本,,,,,,,,,,,,
13062,弁える,,,,,,,,,,,,
13063,○○,,,,,,,,,,,,
13064,絞める,,,,,,,,,,,,
13065,一目惚れ,,,,,,,,,,,,
13066,熟睡,,,,,,,,,,,,
13067,忠義,,,,,,,,,,,,
13068,パトカー,,,,,,,,,,,,
13069,そうこう,,,,,,,,,,,,
13070,切迫,,,,,,,,,,,,
13071,司令,,,,,,,,,,,,
13072,任意,,,,,,,,,,,,
13073,反らす,,,,,,,,,,,,
13074,狂人,,,,,,,,,,,,
13075,叩きのめす,,,,,,,,,,,,
13076,朝起き,,,,,,,,,,,,
13077,迫害,,,,,,,,,,,,
13078,くぐり抜ける,,,,,,,,,,,,
13079,甚だ,,,,,,,,,,,,
13080,収拾,,,,,,,,,,,,
13081,経費,,,,,,,,,,,,
13082,津波,,,,,,,,,,,,
13083,異名,,,,,,,,,,,,
13084,ぎる,,,,,,,,,,,,
13085,観,,,,,,,,,,,,
13086,肖像画,,,,,,,,,,,,
13087,射す,,,,,,,,,,,,
13088,書状,,,,,,,,,,,,
13089,焔,,,,,,,,,,,,
13090,道化,,,,,,,,,,,,
13091,勲章,,,,,,,,,,,,
13092,祖先,,,,,,,,,,,,
13093,コホン,,,,,,,,,,,,
13094,間違いなし,,,,,,,,,,,,
13095,店先,,,,,,,,,,,,
13096,崩落,,,,,,,,,,,,
13097,豪勢,,,,,,,,,,,,
13098,頂,,,,,,,,,,,,
13099,粋,,,,,,,,,,,,
13100,お上手,,,,,,,,,,,,
13101,火山,,,,,,,,,,,,
13102,ぐむ,,,,,,,,,,,,
13103,青くなる,,,,,,,,,,,,
13104,連載,,,,,,,,,,,,
13105,戦艦,,,,,,,,,,,,
13106,築き上げる,,,,,,,,,,,,
13107,鎖骨,,,,,,,,,,,,
13108,両端,,,,,,,,,,,,
13109,泊,,,,,,,,,,,,
13110,本当のところ,,,,,,,,,,,,
13111,将校,,,,,,,,,,,,
13112,ピストル,,,,,,,,,,,,
13113,海辺,,,,,,,,,,,,
13114,螺旋,,,,,,,,,,,,
13115,人目につく,,,,,,,,,,,,
13116,水準,,,,,,,,,,,,
13117,痛い目,,,,,,,,,,,,
13118,ぶっ壊す,,,,,,,,,,,,
13119,雄弁,,,,,,,,,,,,
13120,湧き出る,,,,,,,,,,,,
13121,叩き付ける,,,,,,,,,,,,
13122,投影,,,,,,,,,,,,
13123,危険にさらす,,,,,,,,,,,,
13124,所謂,,,,,,,,,,,,
13125,例年,,,,,,,,,,,,
13126,仁,,,,,,,,,,,,
13127,端,,,,,,,,,,,,
13128,小遣い,,,,,,,,,,,,
13129,科目,,,,,,,,,,,,
13130,先っぽ,,,,,,,,,,,,
13131,催し,,,,,,,,,,,,
13132,受けて立つ,,,,,,,,,,,,
13133,行く先,,,,,,,,,,,,
13134,丸一日,,,,,,,,,,,,
13135,優越感,,,,,,,,,,,,
13136,さっす,,,,,,,,,,,,
13137,うとうと,,,,,,,,,,,,
13138,貧血,,,,,,,,,,,,
13139,歳月,,,,,,,,,,,,
13140,ある意味で,,,,,,,,,,,,
13141,狂い,,,,,,,,,,,,
13142,物珍しい,,,,,,,,,,,,
13143,踊り場,,,,,,,,,,,,
13144,うつ伏せ,,,,,,,,,,,,
13145,あなたがた,,,,,,,,,,,,
13146,大慌て,,,,,,,,,,,,
13147,見せびらかす,,,,,,,,,,,,
13148,茜,,,,,,,,,,,,
13149,将来的,,,,,,,,,,,,
13150,代弁,,,,,,,,,,,,
13151,帯,,,,,,,,,,,,
13152,禁断,,,,,,,,,,,,
13153,案ずる,,,,,,,,,,,,
13154,お体,,,,,,,,,,,,
13155,経験者,,,,,,,,,,,,
13156,涼やか,,,,,,,,,,,,
13157,ご苦労さん,,,,,,,,,,,,
13158,六日,,,,,,,,,,,,
13159,本音を言う,,,,,,,,,,,,
13160,代官,,,,,,,,,,,,
13161,美少年,,,,,,,,,,,,
13162,無害,,,,,,,,,,,,
13163,汗だく,,,,,,,,,,,,
13164,とてもとても,,,,,,,,,,,,
13165,大それた,,,,,,,,,,,,
13166,異端,,,,,,,,,,,,
13167,一抹,,,,,,,,,,,,
13168,晩飯,,,,,,,,,,,,
13169,脱線,,,,,,,,,,,,
13170,両断,,,,,,,,,,,,
13171,選,,,,,,,,,,,,
13172,強靭,,,,,,,,,,,,
13173,風に乗る,,,,,,,,,,,,
13174,後片付け,,,,,,,,,,,,
13175,いたぶる,,,,,,,,,,,,
13176,寸法,,,,,,,,,,,,
13177,余力,,,,,,,,,,,,
13178,当の本人,,,,,,,,,,,,
13179,地平線,,,,,,,,,,,,
13180,施錠,,,,,,,,,,,,
13181,一人として,,,,,,,,,,,,
13182,頷き,,,,,,,,,,,,
13183,愛称,,,,,,,,,,,,
13184,来てる,,,,,,,,,,,,
13185,背骨,,,,,,,,,,,,
13186,されど,,,,,,,,,,,,
13187,身のこなし,,,,,,,,,,,,
13188,課する,,,,,,,,,,,,
13189,蛍,,,,,,,,,,,,
13190,両立,,,,,,,,,,,,
13191,誇りに思う,,,,,,,,,,,,
13192,大雨,,,,,,,,,,,,
13193,異,,,,,,,,,,,,
13194,のり,,,,,,,,,,,,
13195,顛末,,,,,,,,,,,,
13196,甦る,,,,,,,,,,,,
13197,付きまとう,,,,,,,,,,,,
13198,点在,,,,,,,,,,,,
13199,毒づく,,,,,,,,,,,,
13200,恵み,,,,,,,,,,,,
13201,黒色,,,,,,,,,,,,
13202,惹きつける,,,,,,,,,,,,
13203,都合の良い,,,,,,,,,,,,
13204,鍵がかかる,,,,,,,,,,,,
13205,されるがまま,,,,,,,,,,,,
13206,傍から見る,,,,,,,,,,,,
13207,パクパク,,,,,,,,,,,,
13208,持続,,,,,,,,,,,,
13209,王道,,,,,,,,,,,,
13210,甚だしい,,,,,,,,,,,,
13211,串刺し,,,,,,,,,,,,
13212,本気にする,,,,,,,,,,,,
13213,細々,,,,,,,,,,,,
13214,具現化,,,,,,,,,,,,
13215,跳ね上げる,,,,,,,,,,,,
13216,取り,,,,,,,,,,,,
13217,恥じらう,,,,,,,,,,,,
13218,穢れ,,,,,,,,,,,,
13219,錯乱,,,,,,,,,,,,
13220,ニンジン,,,,,,,,,,,,
13221,古風,,,,,,,,,,,,
13222,精悍,,,,,,,,,,,,
13223,骸骨,,,,,,,,,,,,
13224,親しむ,,,,,,,,,,,,
13225,気のない,,,,,,,,,,,,
13226,名前をつける,,,,,,,,,,,,
13227,仮想,,,,,,,,,,,,
13228,本陣,,,,,,,,,,,,
13229,家の人,,,,,,,,,,,,
13230,擁護,,,,,,,,,,,,
13231,親衛隊,,,,,,,,,,,,
13232,主観,,,,,,,,,,,,
13233,ご注文,,,,,,,,,,,,
13234,窒息,,,,,,,,,,,,
13235,前代未聞,,,,,,,,,,,,
13236,言い当てる,,,,,,,,,,,,
13237,逆さ,,,,,,,,,,,,
13238,忙しない,,,,,,,,,,,,
13239,戸籍,,,,,,,,,,,,
13240,非力,,,,,,,,,,,,
13241,こんだけ,,,,,,,,,,,,
13242,カチカチ,,,,,,,,,,,,
13243,部族,,,,,,,,,,,,
13244,じたばた,,,,,,,,,,,,
13245,治,,,,,,,,,,,,
13246,ちゃっかり,,,,,,,,,,,,
13247,下手くそ,,,,,,,,,,,,
13248,バンバン,,,,,,,,,,,,
13249,超能力,,,,,,,,,,,,
13250,瞬間移動,,,,,,,,,,,,
13251,威勢,,,,,,,,,,,,
13252,庵,,,,,,,,,,,,
13253,のこのこ,,,,,,,,,,,,
13254,丁,,,,,,,,,,,,
13255,薬指,,,,,,,,,,,,
13256,藩,,,,,,,,,,,,
13257,移植,,,,,,,,,,,,
13258,閲覧,,,,,,,,,,,,
13259,平ら,,,,,,,,,,,,
13260,彫像,,,,,,,,,,,,
13261,手ぶら,,,,,,,,,,,,
13262,風格,,,,,,,,,,,,
13263,聞き耳を立てる,,,,,,,,,,,,
13264,１億,,,,,,,,,,,,
13265,復旧,,,,,,,,,,,,
13266,五本,,,,,,,,,,,,
13267,片側,,,,,,,,,,,,
13268,いとこ,,,,,,,,,,,,
13269,険しい顔,,,,,,,,,,,,
13270,しおらしい,,,,,,,,,,,,
13271,絵になる,,,,,,,,,,,,
13272,瑞々しい,,,,,,,,,,,,
13273,天蓋,,,,,,,,,,,,
13274,予め,,,,,,,,,,,,
13275,邪神,,,,,,,,,,,,
13276,性に合う,,,,,,,,,,,,
13277,占い師,,,,,,,,,,,,
13278,折りたたむ,,,,,,,,,,,,
13279,今までで,,,,,,,,,,,,
13280,顔合わせ,,,,,,,,,,,,
13281,意識的,,,,,,,,,,,,
13282,孫娘,,,,,,,,,,,,
13283,飛沫,,,,,,,,,,,,
13284,ガッカリ,,,,,,,,,,,,
13285,見当違い,,,,,,,,,,,,
13286,お決まり,,,,,,,,,,,,
13287,へいへい,,,,,,,,,,,,
13288,躍起,,,,,,,,,,,,
13289,口外,,,,,,,,,,,,
13290,連呼,,,,,,,,,,,,
13291,怪談,,,,,,,,,,,,
13292,統べる,,,,,,,,,,,,
13293,俊敏,,,,,,,,,,,,
13294,真冬,,,,,,,,,,,,
13295,ヘタレ,,,,,,,,,,,,
13296,主として,,,,,,,,,,,,
13297,見誤る,,,,,,,,,,,,
13298,酸味,,,,,,,,,,,,
13299,ぼる,,,,,,,,,,,,
13300,ご覧ください,,,,,,,,,,,,
13301,精々,,,,,,,,,,,,
13302,分かち合う,,,,,,,,,,,,
13303,卒業後,,,,,,,,,,,,
13304,駆除,,,,,,,,,,,,
13305,デリケート,,,,,,,,,,,,
13306,約束を破る,,,,,,,,,,,,
13307,配備,,,,,,,,,,,,
13308,おん,,,,,,,,,,,,
13309,付き添い,,,,,,,,,,,,
13310,振り落とす,,,,,,,,,,,,
13311,最悪の場合,,,,,,,,,,,,
13312,結果を出す,,,,,,,,,,,,
13313,講堂,,,,,,,,,,,,
13314,消極的,,,,,,,,,,,,
13315,希望者,,,,,,,,,,,,
13316,誤差,,,,,,,,,,,,
13317,お洒落,,,,,,,,,,,,
13318,泣き虫,,,,,,,,,,,,
13319,兆し,,,,,,,,,,,,
13320,抜け道,,,,,,,,,,,,
13321,向かい側,,,,,,,,,,,,
13322,もしそうなら,,,,,,,,,,,,
13323,色づく,,,,,,,,,,,,
13324,じろじろ,,,,,,,,,,,,
13325,バスタオル,,,,,,,,,,,,
13326,啞然,,,,,,,,,,,,
13327,雛,,,,,,,,,,,,
13328,チュー,,,,,,,,,,,,
13329,開口一番,,,,,,,,,,,,
13330,通じ合う,,,,,,,,,,,,
13331,引っ掛ける,,,,,,,,,,,,
13332,木刀,,,,,,,,,,,,
13333,大混乱,,,,,,,,,,,,
13334,電灯,,,,,,,,,,,,
13335,覆い尽くす,,,,,,,,,,,,
13336,誇示,,,,,,,,,,,,
13337,蹲る,,,,,,,,,,,,
13338,働きかける,,,,,,,,,,,,
13339,気を引く,,,,,,,,,,,,
13340,どちらへ,,,,,,,,,,,,
13341,過言,,,,,,,,,,,,
13342,焼きそば,,,,,,,,,,,,
13343,日和,,,,,,,,,,,,
13344,つるむ,,,,,,,,,,,,
13345,余所,,,,,,,,,,,,
13346,奇異,,,,,,,,,,,,
13347,追い付く,,,,,,,,,,,,
13348,選別,,,,,,,,,,,,
13349,一々,,,,,,,,,,,,
13350,差し向ける,,,,,,,,,,,,
13351,重宝,,,,,,,,,,,,
13352,小麦粉,,,,,,,,,,,,
13353,遺族,,,,,,,,,,,,
13354,心理的,,,,,,,,,,,,
13355,ものを言う,,,,,,,,,,,,
13356,それならそれで,,,,,,,,,,,,
13357,見る見る,,,,,,,,,,,,
13358,言い合い,,,,,,,,,,,,
13359,荘厳,,,,,,,,,,,,
13360,地べた,,,,,,,,,,,,
13361,精巧,,,,,,,,,,,,
13362,宜しい,,,,,,,,,,,,
13363,薫,,,,,,,,,,,,
13364,切符,,,,,,,,,,,,
13365,悶々,,,,,,,,,,,,
13366,上限,,,,,,,,,,,,
13367,王者,,,,,,,,,,,,
13368,復元,,,,,,,,,,,,
13369,ひととき,,,,,,,,,,,,
13370,静,,,,,,,,,,,,
13371,揺れ動く,,,,,,,,,,,,
13372,硬質,,,,,,,,,,,,
13373,ぴしゃり,,,,,,,,,,,,
13374,置き換える,,,,,,,,,,,,
13375,腹筋,,,,,,,,,,,,
13376,じゃが,,,,,,,,,,,,
13377,ぞんざい,,,,,,,,,,,,
13378,ほとり,,,,,,,,,,,,
13379,取り払う,,,,,,,,,,,,
13380,知らないうちに,,,,,,,,,,,,
13381,既視感,,,,,,,,,,,,
13382,短,,,,,,,,,,,,
13383,湿気,,,,,,,,,,,,
13384,読み返す,,,,,,,,,,,,
13385,行ったり来たり,,,,,,,,,,,,
13386,得点,,,,,,,,,,,,
13387,意気込み,,,,,,,,,,,,
13388,見当もつかない,,,,,,,,,,,,
13389,転職,,,,,,,,,,,,
13390,騎兵,,,,,,,,,,,,
13391,追い立てる,,,,,,,,,,,,
13392,いつ頃,,,,,,,,,,,,
13393,とっくの昔,,,,,,,,,,,,
13394,工程,,,,,,,,,,,,
13395,走,,,,,,,,,,,,
13396,ゆかり,,,,,,,,,,,,
13397,温厚,,,,,,,,,,,,
13398,座標,,,,,,,,,,,,
13399,飛び去る,,,,,,,,,,,,
13400,現わす,,,,,,,,,,,,
13401,しかと,,,,,,,,,,,,
13402,代わりになる,,,,,,,,,,,,
13403,暴言,,,,,,,,,,,,
13404,無理を言う,,,,,,,,,,,,
13405,自由に,,,,,,,,,,,,
13406,傷付ける,,,,,,,,,,,,
13407,赦す,,,,,,,,,,,,
13408,劣勢,,,,,,,,,,,,
13409,先決,,,,,,,,,,,,
13410,抽象的,,,,,,,,,,,,
13411,まずない,,,,,,,,,,,,
13412,疲労感,,,,,,,,,,,,
13413,短刀,,,,,,,,,,,,
13414,拘る,,,,,,,,,,,,
13415,キープ,,,,,,,,,,,,
13416,一気に飲む,,,,,,,,,,,,
13417,通行,,,,,,,,,,,,
13418,苛立たしい,,,,,,,,,,,,
13419,気を悪くする,,,,,,,,,,,,
13420,くどい,,,,,,,,,,,,
13421,強奪,,,,,,,,,,,,
13422,聞き覚えがある,,,,,,,,,,,,
13423,平野,,,,,,,,,,,,
13424,ぐしゃぐしゃ,,,,,,,,,,,,
13425,めげる,,,,,,,,,,,,
13426,最高級,,,,,,,,,,,,
13427,綿,,,,,,,,,,,,
13428,伯父,,,,,,,,,,,,
13429,欠落,,,,,,,,,,,,
13430,記憶喪失,,,,,,,,,,,,
13431,名古屋,,,,,,,,,,,,
13432,鎮圧,,,,,,,,,,,,
13433,かれこれ,,,,,,,,,,,,
13434,低める,,,,,,,,,,,,
13435,右往左往,,,,,,,,,,,,
13436,題,,,,,,,,,,,,
13437,理解不能,,,,,,,,,,,,
13438,少佐,,,,,,,,,,,,
13439,秀でる,,,,,,,,,,,,
13440,雨音,,,,,,,,,,,,
13441,しやすい,,,,,,,,,,,,
13442,長め,,,,,,,,,,,,
13443,心を奪う,,,,,,,,,,,,
13444,ロク,,,,,,,,,,,,
13445,転がり込む,,,,,,,,,,,,
13446,陰鬱,,,,,,,,,,,,
13447,腿,,,,,,,,,,,,
13448,頭がいい,,,,,,,,,,,,
13449,鏡に映る,,,,,,,,,,,,
13450,空を切る,,,,,,,,,,,,
13451,逆恨み,,,,,,,,,,,,
13452,昇進,,,,,,,,,,,,
13453,懇意,,,,,,,,,,,,
13454,ガツン,,,,,,,,,,,,
13455,天秤,,,,,,,,,,,,
13456,となったら,,,,,,,,,,,,
13457,如何に,,,,,,,,,,,,
13458,カス,,,,,,,,,,,,
13459,突出,,,,,,,,,,,,
13460,はたと,,,,,,,,,,,,
13461,闇雲,,,,,,,,,,,,
13462,ツンと,,,,,,,,,,,,
13463,切り替え,,,,,,,,,,,,
13464,ベタ,,,,,,,,,,,,
13465,実行に移す,,,,,,,,,,,,
13466,ざる,,,,,,,,,,,,
13467,などなど,,,,,,,,,,,,
13468,多少なりとも,,,,,,,,,,,,
13469,社内,,,,,,,,,,,,
13470,空飛ぶ,,,,,,,,,,,,
13471,ご連絡,,,,,,,,,,,,
13472,にんまり,,,,,,,,,,,,
13473,ちらと,,,,,,,,,,,,
13474,交通,,,,,,,,,,,,
13475,麺,,,,,,,,,,,,
13476,聞き入る,,,,,,,,,,,,
13477,吐く,,,,,,,,,,,,
13478,ノブ,,,,,,,,,,,,
13479,裏返る,,,,,,,,,,,,
13480,高値,,,,,,,,,,,,
13481,差し置く,,,,,,,,,,,,
13482,事情聴取,,,,,,,,,,,,
13483,二つ名,,,,,,,,,,,,
13484,屈服,,,,,,,,,,,,
13485,人脈,,,,,,,,,,,,
13486,着く,,,,,,,,,,,,
13487,と言っても過言ではない,,,,,,,,,,,,
13488,楽観的,,,,,,,,,,,,
13489,突き当たり,,,,,,,,,,,,
13490,おいて,,,,,,,,,,,,
13491,取り替える,,,,,,,,,,,,
13492,哀れむ,,,,,,,,,,,,
13493,有り難い,,,,,,,,,,,,
13494,斥候,,,,,,,,,,,,
13495,きゅん,,,,,,,,,,,,
13496,遠出,,,,,,,,,,,,
13497,嘔吐,,,,,,,,,,,,
13498,押し入る,,,,,,,,,,,,
13499,金魚,,,,,,,,,,,,
13500,年相応,,,,,,,,,,,,
13501,注入,,,,,,,,,,,,
13502,根に持つ,,,,,,,,,,,,
13503,直球,,,,,,,,,,,,
13504,むっつり,,,,,,,,,,,,
13505,商談,,,,,,,,,,,,
13506,忌避,,,,,,,,,,,,
13507,四つん這い,,,,,,,,,,,,
13508,出自,,,,,,,,,,,,
13509,植え付ける,,,,,,,,,,,,
